x,z,level,in_memory,status,full_status,accessible_ready,ticking_ready,entity_ticking_ready,ticket,spawning,entity_count,block_entity_count
-9,-9,29,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-9,-8,29,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-9,-7,29,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-9,-6,29,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-9,-5,29,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-9,-4,29,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-24,-19,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -19])] at 9265",false,0,0
-24,-18,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -18])] at 9265",false,0,0
-24,-17,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -17])] at 9265",false,0,0
-23,-19,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-23, -19])] at 9265",false,0,0
-22,-19,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-22, -19])] at 9265",false,0,1
-24,-16,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -16])] at 9265",true,0,0
-24,-15,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -15])] at 9265",true,0,0
-21,-19,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-21, -19])] at 9265",false,0,2
-20,-19,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-20, -19])] at 9265",false,1,0
-24,-14,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -14])] at 9265",true,3,0
-24,-13,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -13])] at 9265",true,3,0
-19,-19,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-19, -19])] at 9265",false,0,0
-18,-19,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-18, -19])] at 9265",false,0,0
-24,-12,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -12])] at 9265",true,1,0
-24,-11,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -11])] at 9265",true,0,0
-17,-19,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-17, -19])] at 9265",false,0,0
-16,-19,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-16, -19])] at 9265",false,0,0
-24,-10,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -10])] at 9265",true,0,0
-24,-9,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -9])] at 9265",true,0,0
-15,-19,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-15, -19])] at 9265",false,0,0
-14,-19,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-14, -19])] at 9265",false,2,0
-24,-8,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -8])] at 9265",true,1,0
-24,-7,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -7])] at 9265",true,0,0
-13,-19,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-13, -19])] at 9265",false,2,0
-12,-19,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-12, -19])] at 9265",false,0,0
-24,-6,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -6])] at 9265",true,2,0
-24,-5,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -5])] at 9265",true,0,0
-11,-19,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-11, -19])] at 9265",false,0,0
-10,-19,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -19])] at 12162",false,0,0
-24,-4,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -4])] at 9265",true,1,0
-24,-3,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -3])] at 9265",false,0,0
-23,-3,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-23, -3])] at 9265",true,1,0
-22,-3,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-22, -3])] at 9265",true,2,0
-21,-3,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-21, -3])] at 9265",true,1,0
-20,-3,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-20, -3])] at 9265",true,0,0
-19,-3,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-19, -3])] at 9265",true,0,0
-18,-3,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-18, -3])] at 9265",true,0,0
-17,-3,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-17, -3])] at 9265",true,0,0
-16,-3,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-16, -3])] at 9265",true,0,0
-15,-3,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-15, -3])] at 9265",true,0,0
-14,-3,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-14, -3])] at 9265",false,2,0
-13,-3,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-13, -3])] at 9265",false,1,0
-12,-3,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-12, -3])] at 9265",false,0,0
-11,-3,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-11, -3])] at 9265",false,0,0
-10,-3,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -3])] at 12162",false,0,0
-9,-19,30,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-9,-3,30,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-8,-19,30,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-8,-18,30,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-8,-17,30,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-8,-16,30,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-8,-15,30,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-8,-14,30,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-8,-13,30,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-8,-12,30,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-8,-11,30,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-8,-10,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[unknown 33 ([-8, -10])] at 12695",false,2,0
-8,-9,30,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-8,-8,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[unknown 33 ([-8, -8])] at 12695",false,2,0
-8,-7,30,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-8,-6,30,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-8,-5,30,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-8,-4,30,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-8,-3,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[unknown 33 ([-8, -3])] at 12695",false,1,0
-25,-20,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-25,-19,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -19])] at 9265",false,0,0
-25,-18,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -18])] at 9265",false,0,0
-24,-20,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-23,-20,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-25,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -17])] at 9265",false,0,0
-25,-16,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -16])] at 9265",false,0,0
-22,-20,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-21,-20,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-25,-15,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -15])] at 9265",true,0,0
-25,-14,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -14])] at 9265",true,0,0
-20,-20,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-19,-20,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[unknown 33 ([-19, -20])] at 12695",false,1,1
-25,-13,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -13])] at 9265",true,1,0
-25,-12,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -12])] at 9265",true,3,0
-18,-20,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-17,-20,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-25,-11,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -11])] at 9265",true,1,0
-25,-10,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -10])] at 9265",true,0,0
-16,-20,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-15,-20,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[unknown 33 ([-15, -20])] at 12695",false,4,0
-25,-9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -9])] at 9265",true,0,0
-25,-8,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -8])] at 9265",true,2,0
-14,-20,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-13,-20,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-25,-7,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -7])] at 9265",true,0,0
-25,-6,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -6])] at 9265",true,1,0
-12,-20,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-11,-20,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-25,-5,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -5])] at 9265",true,0,0
-25,-4,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -4])] at 9265",false,0,0
-10,-20,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-9,-20,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-25,-3,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -3])] at 9265",false,0,0
-25,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -2])] at 9265",false,0,0
-24,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -2])] at 9265",false,0,0
-23,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-23, -2])] at 9265",false,0,0
-22,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-22, -2])] at 9265",false,0,0
-21,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-21, -2])] at 9265",false,0,0
-20,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-20, -2])] at 9266",true,0,0
-19,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-19, -2])] at 9265",true,2,0
-18,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-18, -2])] at 9265",true,0,0
-17,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-17, -2])] at 9265",false,5,0
-16,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-16, -2])] at 9266",false,0,0
-15,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-15, -2])] at 9266",false,0,0
-14,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-14, -2])] at 9265",false,0,0
-13,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-13, -2])] at 9265",false,0,0
-12,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-12, -2])] at 9265",false,0,0
-11,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-11, -2])] at 9266",false,0,0
-10,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -2])] at 12162",false,0,0
-9,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-8,-20,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-8,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-7,-20,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-7,-19,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-7,-18,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-7,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-7,-16,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-7,-15,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-7,-14,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-7,-13,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-7,-12,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-7,-11,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-7,-10,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[unknown 33 ([-7, -10])] at 12695",false,2,0
-7,-9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-7,-8,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-7,-7,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-7,-6,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-7,-5,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-7,-4,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-7,-3,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-7,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0,0
-26,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-26,-20,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-26,-19,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -19])] at 9265",false,0,0
-25,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-24,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-26,-18,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -18])] at 9265",false,0,0
-26,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -17])] at 9265",false,0,0
-23,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-22,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,1,0
-26,-16,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -16])] at 9265",false,0,0
-26,-15,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -15])] at 9265",false,0,0
-21,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-20,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-26,-14,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -14])] at 9265",false,0,0
-26,-13,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -13])] at 9265",true,0,0
-19,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-18,-21,32,true,minecraft:full,TICKING,done,done,unloaded,"Ticket[unknown 33 ([-18, -21])] at 12695",false,1,2
-26,-12,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -12])] at 9265",true,0,0
-26,-11,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -11])] at 9265",true,0,0
-17,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-16,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-26,-10,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -10])] at 9265",true,0,0
-26,-9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -9])] at 9265",true,0,0
-15,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-14,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-26,-8,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -8])] at 9265",true,2,0
-26,-7,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -7])] at 9265",true,0,0
-13,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-12,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-26,-6,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -6])] at 9265",true,0,0
-26,-5,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -5])] at 9265",false,1,0
-11,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-10,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-26,-4,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -4])] at 9265",false,0,0
-26,-3,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -3])] at 9265",false,0,0
-9,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-8,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-26,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -2])] at 9265",false,0,0
-26,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -1])] at 10424",false,0,0
-25,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -1])] at 10424",false,0,0
-24,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -1])] at 10424",false,0,0
-23,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-23, -1])] at 10424",false,0,0
-22,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-22, -1])] at 10424",false,0,0
-21,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-21, -1])] at 10424",false,0,0
-20,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-20, -1])] at 10424",false,0,0
-19,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-19, -1])] at 10424",false,0,0
-18,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-18, -1])] at 10424",false,0,0
-17,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-17, -1])] at 10424",false,0,0
-16,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-16, -1])] at 10424",false,0,0
-15,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-15, -1])] at 10424",false,0,0
-14,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-14, -1])] at 10424",false,0,0
-13,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-13, -1])] at 10424",false,0,0
-12,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-12, -1])] at 10424",false,0,0
-11,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-11, -1])] at 10424",false,0,0
-10,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -1])] at 12162",false,0,0
-9,-1,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-8,-1,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-7,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-7,-1,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,2,0
-6,-21,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-6,-20,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-6,-19,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-6,-18,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-6,-17,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-6,-16,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-6,-15,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-6,-14,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-6,-13,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-6,-12,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-6,-11,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-6,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-6,-9,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-6,-8,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-6,-7,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
-6,-6,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0,0
